MONLOC_AB,StartDate,StartTime,DataLoggerLineName,Deployment,ProjectIdentifier,ActivityIdentifier,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasureUnitCode,DataType,UseForCalc,COMMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,14:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.35,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,14:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,14:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.42,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,14:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,15:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.44,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,15:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.47,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,15:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.47,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,15:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.49,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,16:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.49,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,16:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,16:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,16:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,17:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,17:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,17:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,17:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,18:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,18:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,18:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,18:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,19:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,19:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,19:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,19:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,20:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,20:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,20:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,20:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,21:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,21:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,21:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,21:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,22:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,22:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,22:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,22:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,23:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,23:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.5,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,23:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/08/2023,23:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231008_2023Fall_TS,Water,"Temperature, water",12.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,00:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,00:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,00:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,00:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,01:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,01:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,01:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,01:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,02:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.58,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,02:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,02:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,02:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.58,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,03:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,03:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.58,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,03:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.6,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,03:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,04:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.59,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,04:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.6,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,04:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.61,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,04:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,05:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.6,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,05:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,05:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.62,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,05:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,06:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,06:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,06:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.64,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,06:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.64,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,07:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.65,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,07:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,07:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.64,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,07:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.64,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,08:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,08:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,08:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,08:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,09:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,09:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,09:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,09:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,10:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,10:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.7,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,10:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,10:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,11:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,11:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,11:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,11:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,12:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,12:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,12:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,12:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,13:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,13:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,13:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,13:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,14:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,14:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,14:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,14:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,15:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,15:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.77,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,15:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,15:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,16:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.8,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,16:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,16:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,16:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.77,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,17:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,17:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,17:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,17:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,18:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.77,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,18:15:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,18:30:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.77,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,18:45:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFKALTH1,10/09/2023,19:00:00,21119058,2023Fall,HohRiverPrj1,WFKALTH1_20231009_2023Fall_TS,Water,"Temperature, water",12.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
